Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"AbstractAnyAllOnePredicateTest.java",1,1,1,1,8,0,4,4,,,,1,0,0,4,,4,4,0,4,,0,0,1,3,,80,9,34,23,11,37,,,,16,21,16,5,,,,,,1,1,1,1,,,0,,,1.09,4,4,4,4
File,"AbstractArrayListTest.java",1,1,1,1,7,0,6,0,,,,1,0,0,3,,4,4,0,4,,0,0,0,4,,62,9,28,12,13,25,,,,15,20,10,10,,,,,,2,2,2,1,,,1,,,0.89,4,4,4,3
File,"AbstractAvailableLocalesTest.java",1,1,2,1,7,0,7,0,,,,1,2,0,4,,4,2,2,4,,0,0,0,4,,95,12,49,27,18,34,,,,29,38,25,13,,,,,,4,4,6,1,,,3,,,0.69,7,7,9,4
File,"AbstractBagDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,1,9,,9,9,0,9,,0,0,3,6,,98,15,42,23,10,41,,,,14,24,15,9,,,,,,1,1,2,1,,,0,,,0.98,9,9,10,9
File,"AbstractBagTest.java",1,1,1,1,13,0,11,1,,,,2,0,0,40,,41,41,0,41,,0,0,0,41,,705,79,531,143,366,103,,,,351,423,109,314,,,,,,6,6,6,1,,,3,,,0.19,74,74,78,40
File,"AbstractBidiMapDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,0,7,,7,7,0,7,,0,0,2,5,,90,11,35,20,7,44,,,,12,20,13,7,,,,,,1,1,1,1,,,0,,,1.26,7,7,7,7
File,"AbstractBidiMapTest.java",1,1,1,1,9,0,7,0,,,,4,0,0,51,,52,52,1,52,,0,6,0,46,,609,93,443,134,277,80,,,,242,313,106,207,,,,,,5,5,5,3,,,2,,,0.18,69,69,71,55
File,"AbstractBitwiseTrie.java",1,1,1,1,7,0,4,2,,,,2,1,2,19,,19,18,3,19,,7,0,2,10,,217,32,116,44,49,70,,,,47,78,36,42,,,,,,4,4,5,4,,,1,,,0.60,31,31,32,24
File,"AbstractClosureTest.java",1,1,1,1,4,0,4,0,,,,1,0,0,1,,2,2,0,2,,0,0,1,1,,35,4,12,9,2,19,,,,7,9,8,1,,,,,,1,1,1,1,,,0,,,1.58,1,1,1,1
File,"AbstractCollectionDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,1,18,,18,18,1,18,,0,0,4,14,,177,24,80,40,21,73,,,,25,45,25,20,,,,,,2,2,2,1,,,1,,,0.91,19,19,19,18
File,"AbstractCollectionTest.java",3,3,3,1,25,1,17,6,,,,1,4,0,45,,48,44,2,48,,0,0,4,44,,1389,138,805,147,598,449,,,,449,589,159,430,,,,,,11,11,11,5,,,3,,,0.56,141,141,147,55
File,"AbstractComparatorTest.java",1,1,1,1,12,1,7,3,,,,1,0,0,12,,14,14,0,14,,0,0,3,11,,224,36,107,50,57,81,,,,58,74,41,33,,,,,,4,4,4,1,,,3,,,0.76,15,15,15,12
File,"AbstractCompositePredicateTest.java",1,1,1,1,8,0,4,3,,,,1,0,0,9,,11,11,0,11,,0,0,4,7,,144,15,59,35,20,70,,,,28,40,27,13,,,,,,2,2,2,1,,,1,,,1.19,10,10,10,9
File,"AbstractDualBidiMap.java",1,1,1,1,7,0,5,2,,,,10,0,4,62,,63,63,21,63,,0,0,16,47,,807,103,449,176,203,256,,,,187,290,126,164,,,,,,5,5,5,4,,,2,,,0.57,93,93,97,67
File,"AbstractEmptyIterator.java",1,1,1,1,3,0,2,0,,,,1,0,0,11,,11,11,0,11,,0,0,1,10,,75,14,36,14,10,25,,,,12,24,14,10,,,,,,1,1,1,1,,,0,,,0.69,11,11,11,11
File,"AbstractEmptyMapIterator.java",1,1,1,1,3,0,3,0,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,45,6,15,6,4,24,,,,5,10,6,4,,,,,,1,1,1,1,,,0,,,1.60,4,4,4,4
File,"AbstractHashedMap.java",1,1,2,1,11,0,6,4,,,,10,0,11,92,,92,92,20,92,,0,1,45,46,,1401,113,757,270,389,536,,,,351,525,221,304,,,,,,10,10,11,10,,,4,,,0.71,171,171,184,122
File,"AbstractInputCheckedMapDecorator.java",1,1,1,1,7,0,5,1,,,,4,0,1,12,,13,13,3,13,,0,0,7,6,,211,26,94,42,34,91,,,,44,66,34,32,,,,,,5,5,5,1,,,1,,,0.97,18,18,18,12
File,"AbstractIterableGetMapDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,0,16,,16,16,1,16,,0,0,2,14,,140,21,77,38,20,42,,,,26,45,25,20,,,,,,2,2,2,1,,,1,,,0.55,18,18,18,16
File,"AbstractIterableMap.java",1,1,1,1,6,0,3,3,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,38,3,9,6,1,26,,,,4,6,5,1,,,,,,1,1,1,1,,,0,,,2.89,1,1,1,1
File,"AbstractIterableMapTest.java",1,1,1,1,7,0,6,0,,,,2,0,0,17,,18,18,0,18,,0,0,0,18,,211,25,142,45,77,44,,,,68,99,33,66,,,,,,5,5,5,3,,,1,,,0.31,29,29,29,23
File,"AbstractIteratorDecorator.java",1,1,1,1,6,0,3,3,,,,1,0,0,2,,2,2,0,2,,0,0,1,1,,47,5,11,6,2,31,,,,4,7,5,2,,,,,,1,1,1,1,,,0,,,2.82,2,2,2,2
File,"AbstractIteratorTest.java",2,2,2,1,16,1,8,5,,,,1,0,0,8,,10,10,0,10,,0,0,0,10,,191,28,79,19,47,84,,,,37,56,18,38,,,,,,5,5,5,1,,,2,,,1.06,18,18,18,8
File,"AbstractKeyValue.java",1,1,1,1,8,0,4,3,,,,1,0,0,6,,6,6,2,6,,0,0,3,3,,92,10,37,16,16,45,,,,16,23,13,10,,,,,,1,1,1,1,,,0,,,1.22,6,6,6,6
File,"AbstractLinkedList.java",1,1,1,1,8,0,6,2,,,,5,0,0,90,,90,90,16,90,,0,0,33,57,,1098,120,636,218,313,342,,,,302,450,175,275,,,,,,7,7,9,6,,,2,,,0.54,142,142,148,103
File,"AbstractLinkedListTest.java",1,1,1,1,14,0,10,3,,,,1,0,0,11,,12,12,0,12,,0,0,1,11,,221,25,131,37,85,65,,,,73,93,31,62,,,,,,3,3,3,1,,,1,,,0.50,19,19,19,11
File,"AbstractLinkedListTest.java",2,2,2,1,18,0,17,1,,,,1,0,0,8,,8,8,0,8,,0,0,1,7,,192,14,149,23,113,29,,,,96,118,18,100,,,,,,5,5,5,1,,,2,,,0.19,21,21,22,8
File,"AbstractLinkedMap.java",1,1,1,1,8,0,5,3,,,,7,0,0,48,,48,48,7,48,,0,0,25,23,,621,60,316,115,128,245,,,,127,208,86,122,,,,,,6,6,6,6,,,3,,,0.78,76,76,78,53
File,"AbstractListDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,1,15,,15,15,0,15,,0,0,3,12,,129,21,67,36,16,41,,,,21,37,22,15,,,,,,1,1,2,1,,,0,,,0.61,15,15,16,15
File,"AbstractListIteratorDecorator.java",1,1,1,1,5,0,3,1,,,,1,0,0,11,,11,11,1,11,,0,0,1,10,,113,16,51,24,14,46,,,,16,29,15,14,,,,,,2,2,2,1,,,1,,,0.90,12,12,12,11
File,"AbstractListIteratorTest.java",2,2,3,1,18,1,12,4,,,,1,0,0,11,,13,13,0,13,,0,0,0,13,,270,34,146,30,98,90,,,,77,108,29,79,,,,,,5,5,5,1,,,2,,,0.62,30,30,33,11
File,"AbstractListTest.java",2,2,2,1,18,1,13,3,,,,4,0,0,67,,68,68,1,68,,0,2,2,64,,1388,179,930,232,646,287,,,,522,696,216,480,,,,,,10,10,10,5,,,2,,,0.31,165,165,172,85
File,"AbstractListValuedMap.java",1,1,1,1,5,0,4,0,,,,3,0,0,31,,32,32,3,32,,1,0,5,26,,290,41,186,89,69,63,,,,73,115,60,55,,,,,,3,3,3,3,,,2,,,0.34,39,39,39,33
File,"AbstractMapBag.java",2,2,2,1,14,0,8,5,,,,3,0,0,34,,34,34,11,34,,3,0,5,26,,624,42,351,130,183,233,,,,169,250,107,143,,,,,,6,6,6,6,,,2,,,0.66,76,76,80,45
File,"AbstractMapDecorator.java",1,1,1,1,4,0,3,0,,,,1,0,0,18,,18,18,1,18,,0,0,3,15,,154,22,82,39,22,50,,,,25,46,24,22,,,,,,2,2,2,1,,,1,,,0.61,20,20,20,18
File,"AbstractMapEntry.java",2,2,2,1,13,0,5,7,,,,1,0,0,4,,4,4,0,4,,0,0,1,3,,90,7,29,11,12,55,,,,9,16,8,8,,,,,,5,5,6,3,,,1,,,1.90,10,10,11,6
File,"AbstractMapEntryDecorator.java",1,1,1,1,5,0,3,1,,,,1,0,0,8,,8,8,1,8,,0,0,1,7,,91,14,42,19,12,35,,,,14,25,13,12,,,,,,2,2,2,1,,,1,,,0.83,10,10,10,8
File,"AbstractMapEntryTest.java",1,1,1,1,12,1,7,3,,,,1,0,0,7,,9,9,2,9,,0,0,0,9,,158,26,70,32,38,62,,,,43,52,24,28,,,,,,2,2,3,1,,,1,,,0.89,8,8,9,7
File,"AbstractMapIteratorDecorator.java",1,1,1,1,5,0,3,2,,,,1,0,0,8,,8,8,1,8,,0,0,1,7,,95,13,39,18,11,43,,,,13,23,12,11,,,,,,2,2,2,1,,,1,,,1.10,9,9,9,8
File,"AbstractMapIteratorTest.java",3,3,3,1,22,2,16,3,,,,1,0,0,11,,15,15,0,15,,0,0,0,15,,333,44,198,54,147,95,,,,121,155,50,105,,,,,,9,9,9,3,,,2,,,0.48,35,35,36,13
File,"AbstractMapMultiSet.java",1,1,1,1,9,0,6,2,,,,6,0,0,38,,38,38,18,38,,1,0,12,25,,565,59,332,130,156,176,,,,153,232,104,128,,,,,,6,6,6,6,,,2,,,0.53,70,70,71,43
File,"AbstractMapTest.java",1,1,2,1,13,0,9,3,,,,4,1,1,123,,124,123,6,124,,0,2,1,121,,2064,210,1298,355,871,559,,,,697,929,328,601,,,,,,14,14,15,6,,,4,,,0.43,232,232,258,164
File,"AbstractMockPredicateTest.java",1,1,1,1,9,0,5,4,,,,1,0,0,5,,5,5,2,5,,0,0,3,2,,102,10,41,21,11,51,,,,20,29,19,10,,,,,,2,2,2,1,,,1,,,1.24,7,7,7,5
File,"AbstractMultiSet.java",1,1,1,1,7,0,5,2,,,,6,0,0,42,,44,44,9,44,,0,0,10,34,,509,57,302,127,127,151,,,,121,196,98,98,,,,,,6,6,6,6,,,2,,,0.50,67,67,74,52
File,"AbstractMultiSetDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,1,11,,11,11,0,11,,0,0,3,8,,107,17,50,27,12,40,,,,16,28,17,11,,,,,,1,1,2,1,,,0,,,0.80,11,11,12,11
File,"AbstractMultiSetTest.java",1,1,1,1,13,0,11,1,,,,2,0,0,41,,42,42,0,42,,0,0,0,42,,717,80,546,147,377,99,,,,361,435,112,323,,,,,,6,6,6,1,,,3,,,0.18,76,76,80,41
File,"AbstractMultiValuedMap.java",1,1,1,1,6,0,5,1,,,,15,0,0,92,,93,93,14,93,,3,0,11,79,,944,125,618,272,245,203,,,,236,389,200,189,,,,,,3,3,5,3,,,2,,,0.33,139,139,146,96
File,"AbstractMultiValuedMapDecorator.java",1,1,1,1,3,0,3,0,,,,1,0,1,24,,24,24,1,24,,0,0,2,22,,187,30,114,59,29,43,,,,37,64,36,28,,,,,,2,2,2,1,,,1,,,0.38,26,26,26,24
File,"AbstractMultiValuedMapTest.java",1,1,1,1,7,0,6,0,,,,6,0,0,108,,109,109,2,109,,0,0,2,107,,1153,137,831,303,455,186,,,,453,602,226,376,,,,,,4,4,4,3,,,2,,,0.22,146,146,148,110
File,"AbstractNavigableSetDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,1,14,,14,14,0,14,,0,0,3,11,,122,19,63,34,15,40,,,,18,33,19,14,,,,,,1,1,1,1,,,0,,,0.63,14,14,14,14
File,"AbstractNavigableSetTest.java",1,1,1,1,7,0,5,2,,,,2,0,3,29,,30,30,6,30,,0,1,0,29,,338,41,208,94,102,99,,,,101,137,69,68,,,,,,4,4,4,1,,,1,,,0.48,40,38,40,29
File,"AbstractNullComparatorTest.java",1,1,1,1,4,0,4,0,,,,3,1,0,12,,12,11,0,12,,0,0,0,12,,126,21,73,32,29,32,,,,35,50,24,26,,,,,,1,1,1,1,,,0,,,0.44,12,12,12,12
File,"AbstractObjectTest.java",1,1,1,1,10,0,6,4,,,,1,0,1,24,,25,25,0,25,,0,2,8,15,,336,31,169,66,95,137,,,,85,121,66,55,,,,,,3,3,5,1,,,2,,,0.81,33,33,39,24
File,"AbstractOrderedBidiMapDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,0,8,,8,8,0,8,,0,0,2,6,,93,11,38,21,8,44,,,,11,20,12,8,,,,,,1,1,1,1,,,0,,,1.16,8,8,8,8
File,"AbstractOrderedBidiMapDecoratorTest.java",1,1,1,1,3,0,3,0,,,,2,0,0,9,,9,9,1,9,,0,0,0,9,,89,14,47,23,13,28,,,,16,28,16,12,,,,,,2,2,2,1,,,1,,,0.60,10,10,10,9
File,"AbstractOrderedBidiMapTest.java",1,1,1,1,8,0,7,0,,,,2,0,0,17,,17,17,0,17,,0,0,0,17,,210,27,155,52,90,30,,,,80,111,44,67,,,,,,6,6,6,1,,,2,,,0.19,30,30,30,17
File,"AbstractOrderedMapDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,0,8,,8,8,0,8,,0,0,2,6,,95,11,36,19,8,48,,,,11,20,12,8,,,,,,1,1,1,1,,,0,,,1.33,8,8,8,8
File,"AbstractOrderedMapIteratorDecorator.java",1,1,1,1,5,0,3,1,,,,1,0,0,10,,10,10,1,10,,0,0,1,9,,107,15,47,22,13,45,,,,15,27,14,13,,,,,,2,2,2,1,,,1,,,0.96,11,11,11,10
File,"AbstractOrderedMapIteratorTest.java",3,3,3,1,27,3,19,4,,,,1,0,0,4,,6,6,0,6,,0,0,0,6,,165,24,93,34,59,48,,,,59,74,30,44,,,,,,6,6,6,1,,,2,,,0.52,14,14,14,4
File,"AbstractOrderedMapTest.java",1,1,1,1,8,0,7,1,,,,2,0,0,19,,20,20,0,20,,0,0,0,20,,252,29,174,64,95,51,,,,88,122,51,71,,,,,,7,7,7,1,,,2,,,0.29,33,33,33,19
File,"AbstractPatriciaTrie.java",2,2,2,1,12,1,8,3,,,,19,1,2,148,,154,153,42,154,,21,10,29,94,,2450,372,1502,452,814,594,,,,634,1004,349,655,,,,,,15,15,17,15,,,3,,,0.40,367,367,407,235
File,"AbstractPredicateTest.java",1,1,1,1,3,0,3,0,,,,1,0,0,4,,5,5,3,5,,0,0,3,2,,54,7,28,17,7,19,,,,16,21,15,6,,,,,,1,1,1,1,,,0,,,0.68,4,4,4,4
File,"AbstractQuantifierPredicate.java",1,1,1,1,8,0,3,5,,,,1,0,1,2,,2,2,1,2,,0,0,0,2,,56,8,14,9,3,34,,,,7,10,8,2,,,,,,1,1,1,1,,,0,,,2.43,2,2,2,2
File,"AbstractQueueDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,1,8,,8,8,0,8,,0,0,3,5,,97,14,37,20,9,46,,,,12,21,13,8,,,,,,1,1,1,1,,,0,,,1.24,8,8,8,8
File,"AbstractQueueTest.java",2,2,2,1,18,2,11,4,,,,1,0,0,16,,17,17,0,17,,0,0,0,17,,383,60,211,69,133,112,,,,124,167,66,101,,,,,,6,6,6,1,,,2,,,0.53,39,39,45,16
File,"AbstractReferenceMap.java",1,1,1,1,9,0,5,4,,,,13,1,0,76,,74,75,20,76,,3,2,29,42,,1100,106,547,198,245,452,,,,231,362,148,214,,,,,,5,5,8,4,,,3,,,0.83,127,125,136,88
File,"AbstractSerializableListDecorator.java",1,1,1,1,10,0,3,6,,,,1,0,1,3,,3,3,0,3,,0,2,1,0,,71,7,22,13,6,42,,,,12,16,11,5,,,,,,1,1,1,1,,,0,,,1.91,3,3,3,3
File,"AbstractSerializableSetDecorator.java",1,1,1,1,10,0,3,6,,,,1,0,1,3,,3,3,0,3,,0,2,1,0,,72,7,22,13,6,43,,,,12,16,11,5,,,,,,1,1,1,1,,,0,,,1.95,3,3,3,3
File,"AbstractSetDecorator.java",1,1,1,1,6,0,3,3,,,,1,0,1,5,,5,5,0,5,,0,0,3,2,,75,10,25,14,6,40,,,,9,15,10,5,,,,,,1,1,2,1,,,0,,,1.60,5,5,6,5
File,"AbstractSetTest.java",1,1,1,1,10,0,5,4,,,,1,0,0,10,,11,11,0,11,,0,0,0,11,,177,20,75,31,36,82,,,,39,52,23,29,,,,,,2,2,2,1,,,1,,,1.09,11,11,11,10
File,"AbstractSetValuedMap.java",1,1,1,1,6,0,4,2,,,,2,0,0,9,,10,10,0,10,,1,0,4,5,,136,16,56,30,16,64,,,,21,34,21,13,,,,,,3,3,3,3,,,1,,,1.14,11,11,11,11
File,"AbstractSortedBagDecorator.java",1,1,1,1,5,0,3,2,,,,1,0,1,6,,6,6,0,6,,0,0,3,3,,82,12,29,16,7,41,,,,10,17,11,6,,,,,,1,1,1,1,,,0,,,1.41,6,6,6,6
File,"AbstractSortedBagTest.java",1,1,1,1,9,0,5,2,,,,1,0,0,10,,11,11,0,11,,0,0,0,11,,158,19,77,33,34,62,,,,34,50,23,27,,,,,,4,4,4,1,,,2,,,0.81,15,15,15,10
File,"AbstractSortedBidiMapDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,0,8,,8,8,0,8,,0,0,1,7,,94,12,38,21,8,44,,,,12,21,13,8,,,,,,1,1,1,1,,,0,,,1.16,8,8,8,8
File,"AbstractSortedBidiMapTest.java",1,1,1,1,27,2,24,0,,,,1,0,0,20,,21,21,3,21,,0,0,0,21,,659,77,512,168,440,70,,,,447,477,163,314,,,,,,2,2,2,1,,,1,,,0.14,29,29,29,20
File,"AbstractSortedMapDecorator.java",1,1,1,1,5,0,3,1,,,,2,0,0,16,,16,16,0,16,,0,0,3,13,,172,20,82,45,21,70,,,,31,49,30,19,,,,,,2,2,2,1,,,0,,,0.85,18,18,18,16
File,"AbstractSortedMapTest.java",1,1,1,1,5,0,4,0,,,,5,0,3,43,,44,44,9,44,,0,0,0,44,,396,33,259,109,107,107,,,,109,171,80,91,,,,,,3,3,3,1,,,1,,,0.41,53,53,53,43
File,"AbstractSortedSetDecorator.java",1,1,1,1,4,0,3,1,,,,1,0,1,9,,9,9,0,9,,0,0,3,6,,97,13,43,24,10,41,,,,14,24,15,9,,,,,,1,1,1,1,,,0,,,0.95,9,9,9,9
File,"AbstractSortedSetTest.java",1,1,1,1,8,0,5,2,,,,2,0,3,27,,28,28,5,28,,0,1,0,27,,343,39,196,85,95,115,,,,92,128,62,66,,,,,,4,4,4,1,,,2,,,0.59,36,34,36,27
File,"AbstractTreeMapTest.java",1,1,1,1,5,0,5,0,,,,1,0,0,4,,5,5,0,5,,0,0,0,5,,61,9,29,14,12,23,,,,14,19,11,8,,,,,,1,1,1,1,,,0,,,0.79,4,4,4,4
File,"AbstractUntypedIteratorDecorator.java",1,1,1,1,6,0,4,2,,,,1,0,0,4,,4,4,1,4,,0,0,2,2,,67,8,23,10,7,36,,,,9,15,8,7,,,,,,2,2,2,1,,,1,,,1.57,5,5,5,4
File,"AllPredicate.java",2,2,2,2,17,0,7,9,,,,1,2,1,4,,4,2,0,4,,0,0,0,4,,115,11,41,14,18,63,,,,18,30,14,16,,,,,,3,3,3,3,,,2,,,1.54,10,10,10,10
File,"AllPredicateTest.java",1,1,1,1,8,0,5,3,,,,1,0,0,9,,9,9,0,9,,0,0,2,7,,134,14,67,34,27,53,,,,25,35,21,14,,,,,,1,1,1,1,,,0,,,0.79,9,9,9,9
File,"AndPredicate.java",1,1,1,1,11,0,4,7,,,,1,1,1,4,,4,3,2,4,,0,0,0,4,,91,10,29,15,9,52,,,,13,19,11,8,,,,,,2,2,3,1,,,1,,,1.79,5,5,7,4
File,"AnyPredicate.java",2,2,2,2,16,0,7,9,,,,1,2,1,4,,4,2,0,4,,0,0,0,4,,112,9,40,13,18,63,,,,15,27,11,16,,,,,,3,3,3,3,,,2,,,1.57,10,10,10,10
File,"ArrayIterator.java",1,1,1,1,12,0,5,6,,,,1,0,0,11,,11,11,4,11,,0,0,1,10,,204,18,72,26,32,114,,,,29,45,21,24,,,,,,3,3,3,1,,,1,,,1.58,15,15,15,11
File,"ArrayIterator2Test.java",2,2,2,1,11,1,9,0,,,,1,0,0,9,,9,9,1,9,,0,0,0,9,,147,24,95,22,59,28,,,,40,61,20,41,,,,,,9,9,9,1,,,1,,,0.29,19,19,19,9
File,"ArrayIteratorTest.java",1,1,1,1,6,0,5,0,,,,1,0,0,7,,7,7,1,7,,0,0,0,7,,86,14,49,18,24,23,,,,20,32,16,16,,,,,,3,3,3,1,,,1,,,0.47,10,10,10,7
File,"ArrayListIterator.java",1,1,1,1,12,0,4,7,,,,1,0,0,11,,11,11,1,11,,0,0,0,11,,209,17,63,28,21,129,,,,22,37,17,20,,,,,,2,2,2,1,,,1,,,2.05,14,14,14,11
File,"ArrayListIterator2Test.java",1,1,1,1,3,0,3,0,,,,1,0,0,6,,6,6,0,6,,0,0,0,6,,51,8,23,10,6,20,,,,7,14,8,6,,,,,,1,1,1,1,,,0,,,0.87,6,6,6,6
File,"ArrayListIteratorTest.java",1,1,1,1,11,2,7,1,,,,1,0,0,7,,7,7,0,7,,0,0,0,7,,120,24,64,23,35,33,,,,31,44,20,24,,,,,,4,4,4,1,,,1,,,0.52,13,13,13,7
File,"ArrayListValuedHashMap.java",1,1,1,1,7,0,4,3,,,,1,0,3,9,,9,9,1,9,,0,2,1,6,,144,17,54,27,20,73,,,,30,42,26,16,,,,,,2,2,2,1,,,1,,,1.35,10,10,10,9
File,"ArrayListValuedHashMapTest.java",1,1,1,1,10,0,10,0,,,,1,1,0,9,,9,8,0,9,,0,0,0,9,,155,19,106,36,71,30,,,,77,88,29,59,,,,,,2,2,2,1,,,1,,,0.28,10,10,10,9
File,"ArrayStack.java",1,1,2,1,13,0,6,7,,,,1,0,1,8,,8,8,0,8,,0,0,0,8,,164,12,55,20,28,99,,,,25,39,19,20,,,,,,3,3,6,3,,,2,,,1.80,13,13,16,10
File,"ArrayStackTest.java",1,1,1,1,10,1,8,0,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,122,22,71,20,44,30,,,,35,45,14,31,,,,,,3,3,3,1,,,1,,,0.42,9,9,9,7
File,"ArrayUtils.java",3,3,3,3,27,0,9,18,,,,1,3,1,3,,3,0,0,3,,3,0,0,0,,133,7,32,6,16,94,,,,13,24,8,16,,,,,,8,8,8,7,,,3,,,2.94,10,10,10,9
File,"Bag.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,11,11,0,11,,11,0,0,0,,227,15,24,23,0,188,,,,15,16,16,0,,,,,,0,0,0,0,,,0,,,7.83,0,0,0,0
File,"BagUtils.java",1,1,1,1,16,0,3,13,,,,1,11,2,12,,12,1,0,12,,0,1,0,11,,261,16,57,34,13,192,,,,25,38,27,11,,,,,,1,1,1,1,,,0,,,3.37,12,12,12,12
File,"BagUtilsTest.java",2,2,2,1,14,0,12,1,,,,1,0,0,8,,8,8,2,8,,0,0,0,8,,178,17,128,41,76,33,,,,58,79,33,46,,,,,,3,3,3,1,,,1,,,0.26,20,20,20,8
File,"BidiMap.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,5,5,0,5,,5,0,0,0,,145,7,11,10,0,127,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,11.55,0,0,0,0
File,"BooleanComparator.java",1,1,1,1,14,0,3,10,,,,1,3,3,9,,9,6,1,9,,0,0,0,9,,194,17,44,23,18,133,,,,19,29,20,9,,,,,,3,3,3,1,,,0,,,3.02,13,13,15,9
File,"BooleanComparatorTest.java",1,1,1,1,8,0,7,0,,,,1,0,0,12,,12,12,0,12,,0,0,5,7,,168,24,108,26,64,36,,,,57,76,19,57,,,,,,6,6,6,1,,,1,,,0.33,18,18,18,12
File,"BoundedCollection.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,50,5,6,5,0,39,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,6.50,0,0,0,0
File,"BoundedIterator.java",2,2,2,1,12,0,8,4,,,,1,0,0,6,,6,6,4,6,,0,2,0,4,,136,15,60,18,28,61,,,,27,42,15,27,,,,,,4,4,4,1,,,1,,,1.02,14,14,15,6
File,"BoundedIteratorTest.java",1,1,1,1,16,1,12,4,,,,2,0,0,18,,18,18,2,18,,0,0,0,18,,370,45,248,67,167,91,,,,145,178,46,132,,,,,,3,3,3,1,,,1,,,0.37,32,32,32,18
File,"BoundedMap.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,46,4,5,4,0,37,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,7.40,0,0,0,0
File,"BulkTest.java",2,2,2,2,17,0,10,7,,,,2,7,1,16,,16,9,5,16,,3,6,0,7,,495,46,188,51,108,267,,,,91,137,51,86,,,,,,6,6,6,6,,,2,,,1.42,45,45,45,35
File,"CaseInsensitiveMap.java",1,1,1,1,11,0,4,6,,,,1,0,1,8,,8,8,0,8,,0,2,1,5,,171,12,44,19,16,115,,,,22,33,18,15,,,,,,3,3,3,1,,,2,,,2.61,10,10,10,8
File,"CaseInsensitiveMapTest.java",1,1,1,1,9,0,8,0,,,,1,1,0,10,,10,9,0,10,,0,0,0,10,,152,19,102,41,63,33,,,,64,79,33,46,,,,,,3,3,3,1,,,3,,,0.32,12,12,13,10
File,"CatchAndRethrowClosure.java",3,3,3,1,16,0,9,7,,,,1,0,0,1,,2,2,0,2,,0,0,1,1,,76,4,16,7,6,56,,,,7,10,6,4,,,,,,3,3,3,1,,,1,,,3.50,3,3,3,1
File,"CatchAndRethrowClosureTest.java",1,1,1,1,8,0,7,0,,,,4,3,0,8,,8,5,0,8,,0,3,4,1,,93,13,64,15,38,16,,,,26,38,16,22,,,,,,7,7,7,1,,,1,,,0.25,14,14,14,8
File,"ChainedClosure.java",2,2,2,1,13,0,6,7,,,,1,2,1,6,,6,4,1,6,,0,1,0,5,,126,12,47,17,21,67,,,,21,35,17,18,,,,,,4,4,4,1,,,1,,,1.43,12,12,12,6
File,"ChainedTransformer.java",1,1,1,1,13,0,5,7,,,,1,2,1,6,,6,4,1,6,,0,1,0,5,,128,12,45,17,19,71,,,,20,32,15,17,,,,,,3,3,3,1,,,1,,,1.58,11,11,11,6
File,"CircularFifoQueue.java",2,2,2,1,15,0,9,4,,,,2,0,1,24,,24,24,8,24,,0,4,0,20,,430,50,226,61,126,154,,,,104,155,54,101,,,,,,6,6,7,1,,,3,,,0.68,50,50,53,24
File,"CircularFifoQueueTest.java",1,1,1,1,14,1,10,3,,,,1,0,0,25,,25,25,0,25,,0,0,0,25,,445,65,290,82,200,116,,,,203,238,65,173,,,,,,3,3,3,1,,,1,,,0.40,33,33,33,25
