Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"ActivationOSImpl.java",2,1,2,1,12,0,7,5,,,,1,0,4,15,,15,15,4,15,,0,0,2,13,,330,29,140,42,91,166,,,,73,98,36,62,,,,,,9,6,9,1,,,1,,,1.19,40,28,40,15
File,"ActivationOSItemProvider.java",1,1,1,1,11,0,6,5,,,,1,0,0,11,,11,11,0,11,,0,0,5,6,,190,19,98,38,47,73,,,,38,52,31,21,,,,,,5,2,5,1,,,1,,,0.74,17,14,18,11
File,"ActivationProperty.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,4,4,0,4,,4,0,0,0,,81,8,8,7,0,66,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,8.25,0,0,0,0
File,"ActivationPropertyImpl.java",2,1,2,1,11,0,6,5,,,,1,0,2,11,,11,11,2,11,,0,0,2,9,,224,21,94,32,53,112,,,,45,64,26,38,,,,,,5,4,5,1,,,1,,,1.19,24,20,24,11
File,"ActivationPropertyItemProvider.java",1,1,1,1,11,0,5,5,,,,1,0,0,9,,9,9,0,9,,0,0,3,6,,160,17,80,36,33,63,,,,34,46,29,17,,,,,,3,2,3,1,,,1,,,0.79,13,12,14,9
File,"Activator.java",1,1,1,1,5,0,3,2,,,,1,1,2,4,,4,3,0,4,,0,0,0,4,,61,9,20,10,6,33,,,,10,15,10,5,,,,,,1,1,1,1,,,0,,,1.65,4,4,4,4
File,"Activator.java",1,1,1,1,5,0,3,2,,,,1,1,2,4,,4,3,0,4,,0,0,0,4,,65,12,20,10,6,34,,,,10,15,10,5,,,,,,1,1,1,1,,,0,,,1.70,4,4,4,4
File,"AddDependencyAction.java",4,4,5,1,25,3,21,2,,,,2,0,2,4,,4,4,0,4,,0,0,0,4,,137,21,105,57,46,16,,,,63,80,56,24,,,,,,8,8,9,1,,,2,,,0.15,16,16,20,4
File,"AddDependencyOperation.java",2,2,2,1,7,1,6,0,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,47,12,25,14,8,10,,,,14,19,15,4,,,,,,3,3,4,1,,,1,,,0.40,4,4,5,2
File,"AddExclusionOperation.java",2,2,2,1,11,1,9,0,,,,1,0,1,2,,2,2,2,2,,0,0,0,2,,66,15,41,26,14,11,,,,29,34,26,8,,,,,,3,3,3,1,,,2,,,0.27,4,4,4,2
File,"AddLicensePomOperation.java",2,2,2,1,9,1,8,0,,,,1,0,0,6,,6,6,5,6,,1,2,0,3,,104,24,70,29,31,10,,,,41,54,28,26,,,,,,4,4,6,1,,,1,,,0.14,12,12,14,6
File,"AddPluginAction.java",2,2,2,1,10,0,10,0,,,,2,0,2,4,,4,4,0,4,,0,0,0,4,,90,15,65,39,25,12,,,,39,50,39,11,,,,,,7,7,8,1,,,1,,,0.18,10,10,11,4
File,"AetherClientResourceFetcher.java",1,1,1,1,7,0,6,0,,,,3,0,0,14,,14,14,13,14,,0,0,0,14,,177,42,124,59,46,11,,,,71,94,60,34,,,,,,3,3,4,1,,,3,,,0.09,21,21,23,14
File,"AggregateMappingLabelProvider.java",2,2,2,1,6,0,6,0,,,,1,0,0,8,,8,8,2,8,,0,0,0,8,,102,17,70,30,29,15,,,,35,54,30,24,,,,,,5,5,5,5,,,2,,,0.21,16,16,16,14
File,"AllTests.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,23,5,8,7,0,10,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,1.25,0,0,0,0
File,"AnnotationMappingMetadataSource.java",3,3,3,2,15,2,13,0,,,,3,4,4,13,,13,9,8,13,,2,8,0,3,,306,60,228,102,129,28,,,,131,181,102,79,,,,,,12,12,12,12,,,5,,,0.12,47,45,51,37
File,"ArchetypeCatalogFactory.java",1,1,1,1,6,0,6,0,,,,7,0,4,32,,33,33,5,33,,0,3,1,29,,298,53,207,79,97,45,,,,95,146,84,62,,,,,,5,5,6,4,,,2,,,0.22,47,47,52,39
File,"ArchetypeCatalogsWriter.java",3,3,4,1,16,0,15,0,,,,3,0,11,6,,6,6,3,6,,0,0,0,6,,195,37,143,73,78,23,,,,91,114,71,43,,,,,,8,8,11,1,,,4,,,0.16,22,22,25,6
File,"ArchetypeManager.java",1,1,1,1,10,0,8,2,,,,3,0,0,15,,15,15,6,15,,0,0,0,15,,226,33,142,63,58,52,,,,74,105,63,42,,,,,,4,4,4,1,,,3,,,0.37,26,26,27,15
File,"ArchetypeUtil.java",3,3,4,2,15,1,11,3,,,,1,2,0,2,,2,0,0,2,,0,0,0,2,,60,9,27,8,14,24,,,,11,18,8,10,,,,,,3,3,5,3,,,1,,,0.89,6,6,8,4
File,"ArtifactFilterManager.java",4,4,5,2,16,1,15,0,,,,1,0,1,2,,2,2,0,2,,0,1,0,1,,77,12,49,26,20,16,,,,28,41,29,12,,,,,,6,6,6,3,,,5,,,0.33,9,9,10,4
File,"ArtifactInfo.java",1,1,1,1,6,0,4,2,,,,1,0,0,7,,7,7,5,7,,0,0,0,7,,78,16,42,16,20,29,,,,20,28,16,12,,,,,,1,1,1,1,,,0,,,0.69,7,7,7,7
File,"ArtifactKey.java",2,2,2,1,7,0,6,0,,,,1,5,1,16,,16,11,4,16,,0,3,0,13,,162,32,116,37,69,15,,,,66,93,37,56,,,,,,5,5,6,3,,,1,,,0.13,32,32,38,20
File,"ArtifactKeyAdapterFactory.java",4,4,4,4,14,1,12,0,,,,1,0,1,2,,2,2,0,2,,0,0,0,2,,65,11,38,19,17,16,,,,21,30,19,11,,,,,,7,7,7,7,,,3,,,0.42,8,8,8,8
File,"ArtifactNotFoundProblemInfo.java",1,1,1,1,9,0,7,1,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,56,10,31,13,14,15,,,,18,24,12,12,,,,,,2,2,2,1,,,1,,,0.48,5,5,5,3
File,"ArtifactRef.java",1,1,1,1,4,0,4,0,,,,1,2,1,9,,9,7,2,9,,0,0,0,9,,75,16,46,20,17,13,,,,22,36,22,14,,,,,,2,2,2,1,,,1,,,0.28,11,11,11,9
File,"ArtifactRepositoryRef.java",2,2,2,1,4,0,4,0,,,,1,1,1,7,,7,6,3,7,,0,1,0,6,,69,16,43,17,19,10,,,,23,33,17,16,,,,,,4,4,5,3,,,1,,,0.23,14,14,16,9
