Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Method,"org.apache.tools.ant.DefaultDefinitions.attributeNamespaceDef",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,6,0,8,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Method,"org.apache.tools.ant.DefaultDefinitions.componentDef",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,8,2,6,0,8,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultDefinitions.execute",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,7,1,5,3,2,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.43,1,1,1,1
Private Method,"org.apache.tools.ant.DefaultDefinitions.ifUnlessDef",,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,2,3,0,1,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.DefaultLogger",1,1,1,1,13,0,6,6,2,22,9,,2,2,,,,18,5,20,32,1,0,7,12,,321,31,140,50,81,151,,,,58,91,46,45,,,,,,7,7,9,4,,1,3,,88,1.08,35,35,39,24
Public Constructor,"org.apache.tools.ant.DefaultLogger.DefaultLogger",,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.buildFinished",,,,,,,,,,,,,,,,,,,,,,,,,,10,28,1,19,4,15,8,12,4,1,10,13,4,9,3,3,3,1,2,,,,,0,,1,0,,0.42,3,3,3,1
Public Method,"org.apache.tools.ant.DefaultLogger.buildStarted",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Protected Method,"org.apache.tools.ant.DefaultLogger.extractProjectName",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,4,2,2,6,3,1,0,2,3,2,1,2,2,2,1,0,,,,,0,,0,0,,1.50,2,2,2,1
Protected Static Method,"org.apache.tools.ant.DefaultLogger.formatTime",,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,3.00,1,1,1,1
Protected Method,"org.apache.tools.ant.DefaultLogger.getBuildFailedMessage",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Protected Method,"org.apache.tools.ant.DefaultLogger.getBuildSuccessfulMessage",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Protected Method,"org.apache.tools.ant.DefaultLogger.getTimestamp",,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,5,3,3,5,5,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Protected Method,"org.apache.tools.ant.DefaultLogger.log",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,2,1,0,6,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,3.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.messageLogged",,,,,,,,,,,,,,,,,,,,,,,,,,12,49,3,34,10,27,12,25,13,1,15,21,9,12,7,7,9,1,3,,,,,0,,3,0,,0.35,8,8,10,2
Lambda Method,"org.apache.tools.ant.DefaultLogger.messageLogged.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.DefaultLogger.printMessage",,,,,,,,,,,,,,,,,,,,,,,,,,9,15,0,5,3,1,10,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setEmacsMode",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setErrorPrintStream",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setMessageOutputLevel",,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,3,1,1,16,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,5.33,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.setOutputPrintStream",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.targetFinished",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,2,1,0,5,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.50,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.targetStarted",,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,8,2,5,7,7,2,0,3,5,2,3,2,2,3,1,0,,,,,0,,1,0,,0.88,2,2,3,1
Public Method,"org.apache.tools.ant.DefaultLogger.taskFinished",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,2,1,0,5,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.50,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLogger.taskStarted",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,2,1,0,5,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.50,1,1,1,1
Static Method,"org.apache.tools.ant.DefaultLogger.throwableMessage",,,,,,,,,,,,,,,,,,,,,,,,,,5,21,0,21,4,15,1,8,10,1,9,14,4,10,5,5,6,4,6,,,,,4,,2,3,,0.05,5,5,6,4
Public Class,"org.apache.tools.ant.DefaultLoggerTest",1,1,1,1,16,1,15,0,1,9,0,,1,0,,,,1,0,2,14,0,1,0,1,,41,6,35,9,25,1,,,,17,21,7,14,,,,,,1,1,1,1,,1,0,,0,0.03,2,2,2,2
Private Static Method,"org.apache.tools.ant.DefaultLoggerTest.msg",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLoggerTest.testThrowableMessage",,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2,26,4,22,1,7,1,0,14,16,4,12,1,1,1,1,0,,,,,0,,0,0,,0.04,1,1,1,1
Anonymous Class,"org.apache.tools.ant.DefaultLoggerTest.testThrowableMessage.(Anon_1)",1,1,1,1,4,0,4,0,1,1,0,,0,0,,,,1,0,1,44,0,0,0,1,,5,0,5,1,4,0,,,,2,3,1,2,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.DefaultLoggerTest.testThrowableMessage.(Anon_1).printStackTrace",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,0,3,0,1,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.DemuxInputStream",1,1,1,1,10,0,4,6,1,3,0,,0,1,,,,3,1,3,24,0,0,0,3,,53,6,19,9,7,28,,,,7,12,7,5,,,,,,2,2,2,1,,1,1,,33,1.47,4,4,4,3
Public Constructor,"org.apache.tools.ant.DemuxInputStream.DemuxInputStream",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.DemuxInputStream.read",,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,7,2,4,5,2,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Public Method,"org.apache.tools.ant.DemuxInputStream.read",,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Public Class,"org.apache.tools.ant.DemuxOutputStream",1,1,2,1,15,0,8,7,1,9,0,,0,4,,,,10,3,10,27,0,3,2,5,,221,21,100,40,61,100,,,,54,74,36,38,,,,,,5,5,9,1,,1,2,,82,1.00,19,19,24,11
Private Static Class,"org.apache.tools.ant.DemuxOutputStream.BufferInfo",0,0,0,0,0,0,0,0,1,1,0,,0,0,,,,0,2,0,12,0,0,0,0,,16,1,4,3,1,11,,,,2,3,3,0,,,,,,0,0,0,0,,1,0,,0,2.75,0,0,0,0
Public Constructor,"org.apache.tools.ant.DemuxOutputStream.DemuxOutputStream",,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,4,1,2,10,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,2.50,1,1,1,1
Public Method,"org.apache.tools.ant.DemuxOutputStream.close",,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,4,1,2,7,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.75,1,1,1,1
Public Method,"org.apache.tools.ant.DemuxOutputStream.flush",,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,6,2,3,6,3,2,0,2,4,2,2,2,2,2,1,0,,,,,0,,1,0,,1.00,2,2,2,1
Private Method,"org.apache.tools.ant.DemuxOutputStream.getBufferInfo",,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,9,3,7,5,3,1,0,6,7,3,4,1,1,1,1,0,,,,,0,,0,0,,0.56,2,2,2,2
Lambda Method,"org.apache.tools.ant.DemuxOutputStream.getBufferInfo.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,5,0,4,1,0,4,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.DemuxOutputStream.processBuffer",,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,5,2,3,8,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,1.60,1,1,1,1
Protected Method,"org.apache.tools.ant.DemuxOutputStream.processFlush",,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,5,2,3,8,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,1.60,1,1,1,1
Private Method,"org.apache.tools.ant.DemuxOutputStream.removeBuffer",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,4,2,2,3,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Private Method,"org.apache.tools.ant.DemuxOutputStream.resetBufferInfo",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,7,3,5,3,6,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.43,1,1,1,1
Public Method,"org.apache.tools.ant.DemuxOutputStream.write",,,,,,,,,,,,,,,,,,,,,,,,,,5,29,2,17,3,12,10,5,6,1,8,12,3,9,4,4,5,1,1,,,,,0,,2,0,,0.59,4,4,5,1
Public Method,"org.apache.tools.ant.DemuxOutputStream.write",,,,,,,,,,,,,,,,,,,,,,,,,,6,33,0,22,6,16,11,3,9,1,12,17,6,11,5,5,9,1,0,,,,,0,,2,0,,0.50,5,5,9,1
Public Class,"org.apache.tools.ant.Diagnostics",2,2,2,1,16,0,11,4,1,46,0,,34,7,,,,1,0,35,47,0,29,0,6,,640,60,400,93,289,182,,,,217,289,90,199,,,,,,10,10,11,3,,1,4,,97,0.46,83,83,84,41
Private Constructor,"org.apache.tools.ant.Diagnostics.Diagnostics",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,0,2,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Static Method,"org.apache.tools.ant.Diagnostics.doReport",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Static Method,"org.apache.tools.ant.Diagnostics.doReport",,,,,,,,,,,,,,,,,,,,,,,,,,3,49,13,30,1,28,6,17,1,0,27,28,1,27,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportAntHomeLibraries",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,4,1,2,4,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportAntProperties",,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,15,2,13,4,7,1,0,9,10,2,8,4,4,4,1,0,,,,,0,,0,0,,0.27,4,4,4,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportLocale",,,,,,,,,,,,,,,,,,,,,,,,,,14,18,0,13,3,11,5,6,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.38,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportParserInfo",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,7,3,5,4,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.57,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportProxy",,,,,,,,,,,,,,,,,,,,,,,,,,18,28,1,21,2,19,6,4,1,0,19,20,2,18,1,1,1,1,0,,,,,0,,0,0,,0.29,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportSystemProperties",,,,,,,,,,,,,,,,,,,,,,,,,,5,16,0,12,2,9,4,7,2,0,6,8,2,6,2,2,2,1,2,,,,,0,,1,0,,0.33,3,3,3,2
Lambda Method,"org.apache.tools.ant.Diagnostics.doReportSystemProperties.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportTasksAvailability",,,,,,,,,,,,,,,,,,,,,,,,,,5,43,0,35,6,28,8,11,12,1,14,21,6,15,8,8,8,1,9,,,,,0,,4,0,,0.23,8,8,8,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportTempDir",,,,,,,,,,,,,,,,,,,,,,,,,,7,77,4,64,12,54,9,22,38,2,42,51,13,38,10,10,11,3,6,,,,,2,,2,2,,0.14,10,10,11,3
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportUserHomeLibraries",,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,6,3,4,5,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.83,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportWhich",,,,,,,,,,,,,,,,,,,,,,,,,,5,26,0,20,5,16,8,6,8,1,10,13,4,9,6,6,6,1,6,,,,,0,,1,0,,0.40,6,6,6,1
Private Static Method,"org.apache.tools.ant.Diagnostics.doReportXSLTProcessorInfo",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,5,3,3,4,3,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.80,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getClassLocation",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,6,1,3,5,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.83,2,2,2,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getImplementationVersion",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getNamespaceParserLocation",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,10,3,7,1,6,2,0,5,7,3,4,3,3,3,1,1,,,,,0,,1,0,,0.10,3,3,3,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getNamespaceParserName",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,9,2,6,1,5,2,0,4,6,2,4,2,2,2,1,1,,,,,0,,1,0,,0.11,2,2,2,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getProperty",,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,9,2,5,7,2,2,0,4,6,2,4,2,2,2,1,1,,,,,0,,1,0,,0.78,2,2,2,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getSAXParser",,,,,,,,,,,,,,,,,,,,,,,,,,4,22,0,16,3,12,6,4,3,0,8,11,3,8,3,3,3,1,3,,,,,0,,1,0,,0.38,3,3,3,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getXMLParserLocation",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,8,3,5,4,5,2,0,4,6,3,3,3,3,3,1,1,,,,,0,,1,0,,0.50,3,3,3,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getXMLParserName",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,7,2,4,5,4,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getXSLTProcessor",,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,11,2,7,5,4,3,0,4,7,2,5,3,3,3,3,2,,,,,2,,2,2,,0.45,3,3,3,3
Private Static Method,"org.apache.tools.ant.Diagnostics.getXSLTProcessorLocation",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,8,3,5,4,5,2,0,4,6,3,3,3,3,3,1,1,,,,,0,,1,0,,0.50,3,3,3,1
Private Static Method,"org.apache.tools.ant.Diagnostics.getXSLTProcessorName",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,7,2,4,5,4,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Private Static Method,"org.apache.tools.ant.Diagnostics.header",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,3,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.ignoreThrowable",,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,2,1,0,5,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.50,1,1,1,1
Public Static Method,"org.apache.tools.ant.Diagnostics.isOptionalAvailable",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.listJarFiles",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,2,2,2,2
Lambda Method,"org.apache.tools.ant.Diagnostics.listJarFiles.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Static Method,"org.apache.tools.ant.Diagnostics.listLibraries",,,,,,,,,,,,,,,,,,,,,,,,,,2,14,1,7,2,4,6,4,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.86,2,2,2,1
Public Static Method,"org.apache.tools.ant.Diagnostics.main",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Private Static Method,"org.apache.tools.ant.Diagnostics.printLibraries",,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,9,1,5,5,3,3,0,3,7,2,5,3,3,3,1,1,,,,,0,,1,0,,0.56,3,3,3,1
Private Static Method,"org.apache.tools.ant.Diagnostics.printParserInfo",,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,11,2,6,0,1,4,1,4,7,1,6,3,3,3,1,0,,,,,0,,1,0,,0.00,3,3,3,1
Private Static Method,"org.apache.tools.ant.Diagnostics.printProperty",,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,10,2,7,6,4,2,0,6,8,2,6,2,2,2,1,0,,,,,0,,1,0,,0.60,2,2,2,1
Public Static Method,"org.apache.tools.ant.Diagnostics.validateVersion",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Class,"org.apache.tools.ant.DirectoryScanner",2,2,3,1,18,0,9,8,4,38,4,,11,6,,,,59,30,70,82,3,22,12,33,,1787,141,782,219,486,870,,,,297,482,161,321,,,,,,26,26,36,6,,1,7,,95,1.11,181,181,223,99
Private Method,"org.apache.tools.ant.DirectoryScanner.accountForIncludedDir",,,,,,,,,,,,,,,,,,,,,,,,,,7,14,0,7,2,3,7,4,2,0,2,4,1,3,2,2,4,1,0,,,,,0,,1,0,,1.00,2,2,4,1
Private Method,"org.apache.tools.ant.DirectoryScanner.accountForIncludedDir",,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,9,4,3,0,4,2,0,2,4,1,3,2,2,4,1,0,,,,,0,,1,0,,0.00,2,2,4,1
Private Method,"org.apache.tools.ant.DirectoryScanner.accountForIncludedFile",,,,,,,,,,,,,,,,,,,,,,,,,,7,9,0,4,1,2,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.25,1,1,1,1
Private Method,"org.apache.tools.ant.DirectoryScanner.accountForNotFollowedSymlink",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Method,"org.apache.tools.ant.DirectoryScanner.accountForNotFollowedSymlink",,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,1,3,0,7,2,0,1,3,1,2,2,2,6,1,0,,,,,0,,1,0,,0.00,2,2,6,1
Public Static Method,"org.apache.tools.ant.DirectoryScanner.addDefaultExclude",,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,5,1,2,10,2,1,0,1,3,1,2,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.DirectoryScanner.addDefaultExcludes",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,8,3,5,3,6,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.38,3,3,3,2
Lambda Method,"org.apache.tools.ant.DirectoryScanner.addDefaultExcludes.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,2,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.DirectoryScanner.addExcludes",,,,,,,,,,,,,,,,,,,,,,,,,,5,24,0,11,1,7,13,6,3,0,2,5,1,4,3,3,5,1,1,,,,,0,,2,0,,1.18,3,3,5,1
Private Method,"org.apache.tools.ant.DirectoryScanner.causesIllegalSymlinkLoop",,,,,,,,,,,,,,,,,,,,,,,,,,7,48,2,35,7,25,11,16,11,1,14,22,7,15,7,7,10,6,8,,,,,8,,5,7,,0.31,7,7,10,6
Private Method,"org.apache.tools.ant.DirectoryScanner.checkIncludePatterns",,,,,,,,,,,,,,,,,,,,,,,,,,10,109,5,89,14,66,15,34,10728,4,30,56,15,41,26,26,36,6,8,,,,,7,,7,4,,0.17,26,26,36,6
Private Method,"org.apache.tools.ant.DirectoryScanner.clearCaches",,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,7,1,5,5,4,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.71,1,1,1,1
Protected Method,"org.apache.tools.ant.DirectoryScanner.clearResults",,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,13,1,11,3,11,1,0,11,12,1,11,1,1,1,1,0,,,,,0,,0,0,,0.23,1,1,1,1
Method,"org.apache.tools.ant.DirectoryScanner.contentsExcluded",,,,,,,,,,,,,,,,,,,,,,,,,,10,11,0,6,1,4,6,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,3,3,3,3
Lambda Method,"org.apache.tools.ant.DirectoryScanner.contentsExcluded.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Lambda Method,"org.apache.tools.ant.DirectoryScanner.contentsExcluded.(lambda_expr_2)",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.DirectoryScanner.couldHoldIncluded",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,3,1,1,8,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Private Method,"org.apache.tools.ant.DirectoryScanner.couldHoldIncluded",,,,,,,,,,,,,,,,,,,,,,,,,,10,13,0,5,1,3,8,7,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.60,2,2,2,2
Private Method,"org.apache.tools.ant.DirectoryScanner.couldHoldIncluded",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,6,2,3,8,6,1,0,1,2,1,1,1,1,3,1,0,,,,,0,,0,0,,1.33,1,1,3,1
Lambda Method,"org.apache.tools.ant.DirectoryScanner.couldHoldIncluded.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"org.apache.tools.ant.DirectoryScanner.ensureNonPatternSetsReady",,,,,,,,,,,,,,,,,,,,,,,,,,10,13,0,7,1,4,7,4,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,1.00,2,2,2,1
Private Method,"org.apache.tools.ant.DirectoryScanner.fillNonPatternSet",,,,,,,,,,,,,,,,,,,,,,,,,,4,21,0,13,4,8,8,11,3,0,5,9,4,5,4,4,4,1,1,,,,,0,,2,0,,0.62,4,4,4,1
