Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"AbstractAnnotation.java",1,1,1,1,12,0,4,7,,,,1,0,0,11,,11,11,2,11,,0,2,3,6,,225,21,68,33,23,136,,,,32,48,29,19,,,,,,3,3,3,1,,,2,,,2.00,15,15,15,11
File,"AbstractBlock.java",1,1,1,1,13,0,5,7,,,,1,0,1,39,,39,39,7,39,,0,4,10,25,,664,52,254,89,127,358,,,,127,185,83,102,,,,,,10,10,10,10,,,1,,,1.41,57,57,57,48
File,"AbstractBlockTest.java",1,1,1,1,28,3,22,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,153,21,81,24,58,51,,,,66,71,21,50,,,,,,2,2,2,1,,,1,,,0.63,4,4,4,3
File,"AbstractCategoryItemLabelGenerator.java",1,1,1,1,16,0,8,7,,,,1,0,1,13,,13,13,5,13,,0,0,5,8,,325,27,135,51,67,163,,,,72,97,40,57,,,,,,6,6,6,6,,,2,,,1.21,24,24,24,18
File,"AbstractCategoryItemRenderer.java",3,3,3,1,26,0,15,10,,,,1,0,1,57,,57,57,15,57,,0,0,11,46,,1856,138,995,353,597,724,,,,451,624,263,361,,,,,,19,19,20,15,,,4,,,0.73,172,172,174,81
File,"AbstractCategoryItemRendererTest.java",1,1,1,1,24,2,18,3,,,,1,0,0,11,,11,11,0,11,,0,0,0,11,,370,50,233,75,173,87,,,,173,185,58,127,,,,,,1,1,1,1,,,0,,,0.37,11,11,11,11
File,"AbstractDataset.java",1,1,1,1,13,0,4,8,,,,1,0,1,14,,14,14,3,14,,0,2,3,9,,304,23,87,42,30,195,,,,42,61,35,26,,,,,,3,3,3,1,,,2,,,2.24,18,18,18,14
File,"AbstractDialLayer.java",1,1,1,1,12,0,5,7,,,,1,0,0,11,,11,11,2,11,,0,1,2,8,,220,19,74,35,28,127,,,,35,51,28,23,,,,,,3,3,3,3,,,2,,,1.72,15,15,15,13
File,"AbstractDialLayerTest.java",1,1,1,1,15,1,9,4,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,107,11,40,21,23,56,,,,29,33,18,15,,,,,,1,1,1,1,,,0,,,1.40,3,3,3,3
File,"AbstractIntervalXYDataset.java",2,2,2,1,17,0,8,9,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,130,8,40,19,20,82,,,,17,26,14,12,,,,,,2,2,2,1,,,1,,,2.05,8,8,8,4
File,"AbstractMouseHandlerFX.java",1,1,1,1,11,0,3,7,,,,1,0,0,11,,11,11,6,11,,0,0,0,11,,222,21,61,34,16,140,,,,27,39,24,15,,,,,,1,1,5,1,,,0,,,2.30,11,11,15,11
File,"AbstractOverlay.java",1,1,1,1,10,0,4,5,,,,1,0,0,5,,5,5,1,5,,0,0,1,4,,119,11,34,16,12,74,,,,19,27,17,10,,,,,,3,3,3,1,,,2,,,2.18,7,7,7,5
File,"AbstractPieItemLabelGenerator.java",2,2,2,1,17,0,9,7,,,,1,0,1,9,,9,9,3,9,,0,0,3,6,,242,20,103,38,54,119,,,,53,74,32,42,,,,,,6,6,6,6,,,2,,,1.16,20,20,20,14
File,"AbstractPieLabelDistributor.java",1,1,1,1,7,0,3,4,,,,1,0,0,5,,6,6,1,6,,0,0,0,6,,112,11,24,12,6,77,,,,12,18,12,6,,,,,,1,1,1,1,,,0,,,3.21,5,5,5,5
File,"AbstractRenderer.java",1,1,2,1,17,0,7,9,,,,1,0,11,192,,193,193,60,193,,0,2,5,186,,4115,349,1516,359,818,2250,,,,652,1035,338,697,,,,,,55,55,55,55,,,2,,,1.48,382,382,388,248
File,"AbstractRendererTest.java",1,1,1,1,31,3,22,5,,,,3,0,0,28,,28,28,1,28,,0,0,0,28,,1041,146,702,133,578,198,,,,551,583,106,477,,,,,,2,2,2,1,,,1,,,0.28,29,29,29,28
File,"AbstractSeriesDataset.java",1,1,1,1,10,0,5,5,,,,1,0,1,3,,5,5,0,5,,0,0,1,4,,117,10,27,15,8,80,,,,12,18,11,7,,,,,,3,3,3,3,,,2,,,2.96,5,5,5,5
File,"AbstractXYAnnotation.java",2,2,2,1,14,0,7,7,,,,1,0,0,8,,9,9,2,9,,0,0,2,7,,211,16,79,36,31,116,,,,35,52,26,26,,,,,,5,5,5,5,,,1,,,1.47,16,16,16,14
File,"AbstractXYDataset.java",1,1,1,1,13,0,6,7,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,102,7,28,15,11,67,,,,12,18,11,7,,,,,,2,2,2,1,,,1,,,2.39,5,5,5,3
File,"AbstractXYItemLabelGenerator.java",1,1,2,1,16,0,8,7,,,,1,0,1,16,,16,16,6,16,,0,0,6,10,,372,34,155,51,78,183,,,,74,106,42,64,,,,,,9,9,9,9,,,2,,,1.18,31,31,32,24
File,"AbstractXYItemRenderer.java",3,3,3,1,26,0,16,9,,,,1,3,1,59,,59,56,13,59,,0,1,11,47,,1945,140,1063,379,660,744,,,,513,693,292,401,,,,,,19,19,20,15,,,4,,,0.70,181,181,190,87
File,"AbstractXYItemRendererTest.java",1,1,1,1,13,0,9,3,,,,1,0,1,8,,8,8,0,8,,0,1,0,7,,189,21,99,53,57,69,,,,66,75,41,34,,,,,,1,1,1,1,,,0,,,0.70,8,8,8,8
File,"AbstractXYZDataset.java",2,2,2,1,16,0,8,8,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,69,4,13,7,5,52,,,,5,8,5,3,,,,,,2,2,2,1,,,1,,,4.00,2,2,2,1
File,"AnchorHandlerFX.java",1,1,1,1,12,0,5,7,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,104,8,25,12,8,71,,,,11,17,10,7,,,,,,3,3,3,1,,,1,,,2.84,5,5,5,3
File,"Annotation.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,69,6,7,6,0,56,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,8.00,0,0,0,0
File,"AnnotationChangeEvent.java",1,1,1,1,12,0,4,8,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,83,7,14,7,4,62,,,,8,11,7,4,,,,,,1,1,1,1,,,0,,,4.43,2,2,2,2
File,"AnnotationChangeListener.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,64,6,6,5,0,52,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,8.67,0,0,0,0
File,"ArcDialFrame.java",1,1,1,1,15,0,7,7,,,,1,0,1,25,,25,25,7,25,,0,2,1,22,,521,44,228,93,128,249,,,,132,169,76,93,,,,,,10,10,10,10,,,1,,,1.09,36,36,36,34
File,"ArcDialFrameTest.java",1,1,1,1,23,2,16,5,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,163,19,80,29,57,64,,,,62,67,25,42,,,,,,1,1,1,1,,,0,,,0.80,4,4,4,4
File,"AreaChartTest.java",1,1,1,1,13,0,9,4,,,,2,1,0,7,,7,6,2,7,,0,1,0,6,,196,20,101,65,48,75,,,,58,68,52,16,,,,,,2,2,2,1,,,1,,,0.74,8,8,8,7
File,"AreaRenderer.java",4,4,4,2,34,2,23,8,,,,1,0,1,7,,7,7,1,7,,0,0,0,7,,370,33,192,79,124,145,,,,112,143,66,77,,,,,,16,16,16,4,,,2,,,0.76,30,30,31,14
File,"AreaRendererEndType.java",2,2,2,1,14,0,8,6,,,,1,0,4,4,,4,4,1,4,,0,2,0,2,,138,13,47,20,25,78,,,,20,31,15,16,,,,,,4,4,4,4,,,1,,,1.66,10,10,10,7
File,"AreaRendererEndTypeTest.java",1,1,1,1,10,0,7,3,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,77,7,22,12,10,48,,,,12,15,10,5,,,,,,1,1,1,1,,,0,,,2.18,2,2,2,2
File,"AreaRendererTest.java",1,1,1,1,11,0,8,3,,,,1,0,0,6,,6,6,0,6,,0,0,0,6,,150,12,73,44,39,66,,,,52,59,37,22,,,,,,1,1,1,1,,,0,,,0.90,6,6,6,6
File,"Arrangement.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,85,8,10,9,0,67,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,6.70,0,0,0,0
File,"ArrowNeedle.java",2,2,2,1,20,1,12,6,,,,1,0,1,5,,5,5,1,5,,0,0,1,4,,185,18,81,31,43,86,,,,43,56,25,31,,,,,,5,5,6,5,,,1,,,1.06,12,12,14,9
File,"ArrowNeedleTest.java",1,1,1,1,10,0,7,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,92,9,32,18,16,51,,,,21,25,15,10,,,,,,1,1,1,1,,,0,,,1.59,3,3,3,3
File,"AttrStringUtils.java",2,2,3,1,16,0,10,4,,,,1,15,0,16,,16,1,0,16,,0,11,0,5,,333,30,181,66,114,122,,,,73,106,49,57,,,,,,9,9,9,1,,,1,,,0.67,32,32,54,16
File,"Axis.java",2,2,2,1,17,0,9,8,,,,1,0,16,73,,77,77,26,77,,0,2,12,63,,1720,145,782,271,468,794,,,,398,550,230,320,,,,,,27,27,27,27,,,2,,,1.02,151,151,155,111
File,"AxisChangeEvent.java",1,1,1,1,8,0,3,5,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,73,7,12,6,3,54,,,,6,9,6,3,,,,,,1,1,1,1,,,0,,,4.50,2,2,2,2
File,"AxisChangeListener.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,66,5,5,4,0,56,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,11.20,0,0,0,0
File,"AxisCollection.java",1,1,1,1,11,0,5,5,,,,1,0,0,6,,6,6,4,6,,0,0,0,6,,142,15,44,15,18,83,,,,22,33,15,18,,,,,,5,5,5,1,,,1,,,1.89,10,10,10,6
File,"AxisEntity.java",1,1,1,1,13,0,6,7,,,,1,0,1,10,,10,10,1,10,,0,2,0,8,,215,17,79,32,34,119,,,,39,56,26,30,,,,,,7,7,7,7,,,1,,,1.51,16,16,16,16
File,"AxisLabelLocation.java",2,2,2,2,13,0,7,6,,,,1,0,4,5,,5,5,1,5,,0,2,0,3,,146,15,52,22,27,79,,,,22,34,16,18,,,,,,4,4,4,4,,,1,,,1.52,11,11,11,11
File,"AxisLocation.java",2,2,2,2,15,0,8,6,,,,1,1,5,7,,7,6,1,7,,0,2,0,5,,197,17,81,28,45,99,,,,34,53,21,32,,,,,,5,5,5,5,,,1,,,1.22,18,18,18,14
File,"AxisLocationTest.java",1,1,1,1,10,0,7,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,92,8,32,19,16,52,,,,20,24,16,8,,,,,,1,1,1,1,,,0,,,1.63,3,3,3,3
File,"AxisSpace.java",2,2,2,1,14,0,9,5,,,,1,0,1,19,,19,19,4,19,,0,0,0,19,,382,29,189,39,109,164,,,,70,114,35,79,,,,,,9,9,9,7,,,2,,,0.87,43,43,43,25
File,"AxisSpaceTest.java",1,1,1,1,16,1,12,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,110,12,46,20,30,52,,,,35,39,17,22,,,,,,1,1,1,1,,,0,,,1.13,3,3,3,3
File,"AxisState.java",1,1,1,1,8,0,3,4,,,,1,0,0,13,,13,13,3,13,,0,0,0,13,,193,20,59,20,21,114,,,,23,41,20,21,,,,,,5,5,5,1,,,1,,,1.93,17,17,17,13
File,"AxisTest.java",1,1,1,1,50,6,36,8,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,279,35,165,37,137,79,,,,140,145,33,112,,,,,,1,1,1,1,,,0,,,0.48,4,4,4,4
File,"BarChart3DTest.java",1,1,1,1,14,0,9,4,,,,2,1,0,7,,7,6,2,7,,0,1,0,6,,204,23,101,65,48,80,,,,58,68,52,16,,,,,,2,2,2,1,,,1,,,0.79,8,8,8,7
File,"BarChartDemo1.java",1,1,1,1,17,0,9,7,,,,1,3,1,4,,4,1,0,4,,0,2,0,2,,150,13,62,33,34,77,,,,46,51,31,20,,,,,,1,1,1,1,,,0,,,1.24,4,4,4,4
File,"BarChartFXDemo1.java",1,1,1,1,12,0,7,5,,,,1,3,0,6,,6,3,0,6,,0,2,0,4,,148,12,66,37,31,72,,,,46,53,33,20,,,,,,1,1,1,1,,,0,,,1.09,6,6,6,6
File,"BarChartTest.java",1,1,1,1,16,1,10,4,,,,2,1,0,7,,7,6,2,7,,0,1,0,6,,214,25,107,64,56,83,,,,57,67,51,16,,,,,,2,2,2,1,,,1,,,0.78,8,8,8,7
File,"BarPainter.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,93,7,11,10,0,75,,,,6,7,7,0,,,,,,0,0,0,0,,,0,,,6.82,0,0,0,0
File,"BarRenderer.java",2,2,3,1,22,0,12,9,,,,1,4,5,49,,49,45,16,49,,0,4,5,40,,1404,107,677,233,398,624,,,,315,446,187,259,,,,,,26,26,26,16,,,4,,,0.92,132,132,153,71
File,"BarRenderer3D.java",3,3,3,1,37,3,24,9,,,,1,0,4,17,,17,17,3,17,,0,2,0,15,,840,83,483,230,342,275,,,,320,368,188,180,,,,,,10,10,12,6,,,2,,,0.57,51,51,54,27
File,"BarRenderer3DTest.java",1,1,1,1,12,0,9,3,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,136,15,61,31,35,60,,,,41,47,26,21,,,,,,1,1,1,1,,,0,,,0.98,5,5,5,5
File,"BarRendererTest.java",1,1,1,1,23,2,16,4,,,,1,0,0,9,,9,9,0,9,,0,0,0,9,,312,38,183,69,130,93,,,,146,156,58,98,,,,,,1,1,1,1,,,0,,,0.51,9,9,9,9
File,"Block.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,7,7,0,7,,0,0,0,7,,121,12,14,13,0,95,,,,12,13,13,0,,,,,,0,0,0,0,,,0,,,6.79,0,0,0,0
File,"BlockBorder.java",1,1,1,1,13,0,7,6,,,,1,0,2,11,,11,11,2,11,,0,2,0,9,,244,20,101,45,49,123,,,,55,75,39,36,,,,,,5,5,5,5,,,1,,,1.22,19,19,19,15
File,"BlockBorderTest.java",1,1,1,1,14,0,10,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,112,12,46,25,25,54,,,,27,31,19,12,,,,,,1,1,1,1,,,0,,,1.17,3,3,3,3
File,"BlockContainer.java",1,1,1,1,13,0,7,6,,,,1,0,1,14,,14,14,2,14,,0,0,0,14,,284,22,122,51,59,140,,,,62,88,44,44,,,,,,7,7,7,6,,,3,,,1.15,25,25,25,19
File,"BlockContainerTest.java",1,1,1,1,13,0,9,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,100,10,39,19,22,51,,,,28,32,16,16,,,,,,1,1,1,1,,,0,,,1.31,3,3,3,3
File,"BlockFrame.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,0,2,,0,0,0,2,,73,7,9,8,0,57,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,6.33,0,0,0,0
File,"BlockParams.java",1,1,1,1,8,0,3,5,,,,1,0,0,7,,7,7,3,7,,0,0,0,7,,138,13,30,13,9,95,,,,13,21,12,9,,,,,,1,1,1,1,,,0,,,3.17,7,7,7,7
File,"BlockResult.java",1,1,1,1,7,0,3,4,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,80,8,15,8,3,57,,,,6,10,7,3,,,,,,1,1,1,1,,,0,,,3.80,3,3,3,3
File,"BorderArrangement.java",7,7,7,1,44,0,35,8,,,,1,0,1,10,,10,10,5,10,,0,0,5,5,,537,29,373,112,265,136,,,,172,243,86,157,,,,,,13,13,13,8,,,2,,,0.36,70,70,70,17
File,"BorderArrangementTest.java",1,1,1,1,122,12,84,25,,,,1,0,1,6,,6,6,0,6,,0,0,0,6,,808,91,524,50,494,193,,,,499,506,40,466,,,,,,1,1,1,1,,,0,,,0.37,6,6,6,6
File,"BoxAndWhiskerCalculator.java",4,4,5,1,42,3,27,12,,,,1,4,0,4,,4,0,0,4,,0,0,0,4,,236,20,116,39,76,100,,,,57,77,37,40,,,,,,10,10,12,1,,,4,,,0.86,19,19,21,4
File,"BoxAndWhiskerCalculatorTest.java",1,1,1,1,25,1,20,4,,,,1,0,1,4,,4,4,0,4,,0,0,0,4,,165,14,93,29,65,58,,,,65,73,23,50,,,,,,2,2,2,1,,,1,,,0.62,7,7,7,4
File,"BoxAndWhiskerCategoryDataset.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,18,18,0,18,,0,0,0,18,,240,23,23,22,0,194,,,,21,22,22,0,,,,,,0,0,0,0,,,0,,,8.43,0,0,0,0
File,"BoxAndWhiskerItem.java",1,1,1,1,14,0,7,6,,,,1,0,1,13,,13,13,9,13,,0,0,0,13,,298,33,119,42,53,146,,,,49,75,30,45,,,,,,12,12,12,12,,,1,,,1.23,25,25,25,24
File,"BoxAndWhiskerItemTest.java",1,1,1,1,13,0,10,3,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,87,9,30,18,16,48,,,,13,16,13,3,,,,,,1,1,1,1,,,0,,,1.60,2,2,2,2
File,"BoxAndWhiskerRenderer.java",3,3,3,1,29,1,17,10,,,,1,0,1,30,,30,30,8,30,,0,6,0,24,,1116,100,574,241,374,445,,,,303,395,191,204,,,,,,23,23,28,11,,,3,,,0.78,93,93,105,42
File,"BoxAndWhiskerRendererTest.java",1,1,1,1,20,0,17,3,,,,3,0,0,22,,22,22,0,22,,0,0,0,22,,557,40,411,171,279,117,,,,220,254,127,127,,,,,,2,2,2,1,,,1,,,0.28,33,33,33,22
File,"BoxAndWhiskerToolTipGenerator.java",1,1,1,1,15,0,8,6,,,,1,0,2,4,,4,4,0,4,,0,0,1,3,,149,11,52,27,23,86,,,,27,35,18,17,,,,,,3,3,3,3,,,1,,,1.65,7,7,7,6
File,"BoxAndWhiskerToolTipGeneratorTest.java",1,1,1,1,12,0,8,3,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,133,15,57,29,32,61,,,,34,40,23,17,,,,,,1,1,1,1,,,0,,,1.07,5,5,5,5
File,"BoxAndWhiskerXYDataset.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,11,11,0,11,,0,0,0,11,,180,16,16,15,0,148,,,,14,15,15,0,,,,,,0,0,0,0,,,0,,,9.25,0,0,0,0
File,"BoxAndWhiskerXYToolTipGenerator.java",2,2,2,1,18,0,10,7,,,,1,0,2,4,,4,4,0,4,,0,0,1,3,,169,14,57,26,27,98,,,,29,38,19,19,,,,,,3,3,3,3,,,1,,,1.72,8,8,8,6
File,"BoxAndWhiskerXYToolTipGeneratorTest.java",1,1,1,1,16,0,12,3,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,156,16,76,37,43,64,,,,42,48,24,24,,,,,,1,1,1,1,,,0,,,0.84,5,5,5,5
File,"BubbleXYItemLabelGenerator.java",1,1,1,1,17,0,9,7,,,,1,0,2,10,,10,10,2,10,,0,0,1,9,,278,25,115,45,56,138,,,,57,77,37,40,,,,,,6,6,6,6,,,1,,,1.20,19,19,19,15
File,"BubbleXYItemLabelGeneratorTest.java",1,1,1,1,20,2,14,3,,,,1,0,0,6,,6,6,0,6,,0,0,0,6,,198,25,109,55,74,64,,,,86,93,46,47,,,,,,1,1,1,1,,,0,,,0.59,6,6,6,6
File,"CSV.java",2,2,2,1,21,0,14,8,,,,1,0,0,6,,6,6,2,6,,0,3,0,3,,201,15,96,37,59,95,,,,51,68,35,33,,,,,,4,4,4,1,,,3,,,0.99,16,16,16,6
File,"CandlestickRenderer.java",2,2,2,1,23,0,12,10,,,,1,0,4,31,,31,31,12,31,,0,2,0,29,,977,83,432,145,251,463,,,,225,302,132,170,,,,,,26,24,26,13,,,4,,,1.07,78,76,78,45
File,"CandlestickRendererTest.java",1,1,1,1,21,2,14,4,,,,1,0,1,7,,7,7,0,7,,0,0,0,7,,238,30,128,52,90,80,,,,96,104,41,63,,,,,,1,1,1,1,,,0,,,0.63,7,7,7,7
File,"CategoryAnchor.java",2,2,2,2,14,0,7,6,,,,1,0,4,4,,4,4,1,4,,0,2,0,2,,132,13,46,19,21,73,,,,19,30,14,16,,,,,,4,4,4,4,,,1,,,1.59,10,10,10,10
File,"CategoryAnchorTest.java",1,1,1,1,10,0,7,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,92,8,32,19,15,52,,,,21,25,16,9,,,,,,1,1,1,1,,,0,,,1.63,3,3,3,3
File,"CategoryAnnotation.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,72,6,10,9,0,56,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,5.60,0,0,0,0
File,"CategoryAxis.java",2,2,2,1,23,0,12,9,,,,1,0,3,55,,55,55,11,55,,0,5,7,43,,1548,110,761,268,476,677,,,,383,521,218,303,,,,,,14,14,14,14,,,3,,,0.89,137,137,148,71
File,"CategoryAxis3D.java",3,3,4,1,29,2,17,9,,,,1,0,1,5,,5,5,0,5,,0,0,0,5,,234,21,104,41,61,109,,,,48,67,33,34,,,,,,8,8,10,1,,,2,,,1.05,18,18,22,5
File,"CategoryAxis3DTest.java",1,1,1,1,9,0,6,3,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,76,7,21,14,8,48,,,,13,16,12,4,,,,,,1,1,1,1,,,0,,,2.29,2,2,2,2
File,"CategoryAxisTest.java",1,1,1,1,28,3,19,6,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,211,26,111,32,85,76,,,,90,96,27,69,,,,,,1,1,1,1,,,0,,,0.68,5,5,5,5
File,"CategoryCrosshairState.java",1,1,1,1,15,0,8,6,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,181,19,63,25,33,99,,,,31,45,21,24,,,,,,4,4,4,1,,,2,,,1.57,13,13,13,7
File,"CategoryDataset.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,69,5,5,4,0,59,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,11.80,0,0,0,0
File,"CategoryDatasetHandler.java",1,1,1,1,15,0,7,6,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,139,14,48,23,17,77,,,,19,29,16,13,,,,,,4,4,4,1,,,1,,,1.60,9,9,9,5
File,"CategoryItemEntity.java",1,1,1,1,15,0,5,9,,,,1,0,1,16,,16,16,6,16,,0,0,0,16,,384,31,113,37,53,240,,,,56,81,31,50,,,,,,9,9,9,9,,,1,,,2.12,24,24,24,24
File,"CategoryItemEntityTest.java",1,1,1,1,25,2,20,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,141,17,73,28,54,51,,,,58,62,21,41,,,,,,1,1,1,1,,,0,,,0.70,3,3,3,3
File,"CategoryItemLabelGenerator.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,107,7,7,6,0,93,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,13.29,0,0,0,0
File,"CategoryItemRenderer.java",0,0,0,0,0,0,0,0,,,,1,0,0,0,,132,132,0,132,,0,0,0,132,,1870,178,188,187,0,1504,,,,156,157,157,0,,,,,,0,0,0,0,,,0,,,8.00,0,0,0,0
File,"CategoryItemRendererState.java",1,1,1,1,12,0,4,8,,,,1,0,0,11,,11,11,4,11,,1,0,0,10,,228,19,64,22,27,145,,,,31,48,23,25,,,,,,4,4,4,4,,,2,,,2.27,16,16,16,14
File,"CategoryLabelEntity.java",1,1,1,1,13,0,6,6,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,132,10,45,19,20,77,,,,23,32,15,17,,,,,,4,4,4,4,,,1,,,1.71,8,8,8,8
File,"CategoryLabelEntityTest.java",1,1,1,1,17,1,13,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,115,13,51,24,33,51,,,,34,38,17,21,,,,,,1,1,1,1,,,0,,,1.00,3,3,3,3
File,"CategoryLabelPosition.java",1,1,1,1,13,0,6,6,,,,1,0,1,12,,12,12,6,12,,0,0,0,12,,266,27,99,35,46,140,,,,47,68,28,40,,,,,,9,9,9,9,,,1,,,1.41,20,20,20,20
File,"CategoryLabelPositionTest.java",1,1,1,1,29,2,24,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,154,15,87,26,67,52,,,,46,50,21,29,,,,,,1,1,1,1,,,0,,,0.60,3,3,3,3
File,"CategoryLabelPositions.java",1,1,1,1,22,0,13,8,,,,1,6,6,11,,11,5,4,11,,0,0,0,11,,408,35,217,50,157,176,,,,63,85,32,53,,,,,,7,7,7,7,,,1,,,0.81,21,21,21,17
File,"CategoryLabelPositionsTest.java",1,1,1,1,38,1,33,3,,,,1,0,2,3,,3,3,0,3,,0,0,0,3,,181,14,115,28,97,52,,,,37,41,21,20,,,,,,1,1,1,1,,,0,,,0.45,3,3,3,3
File,"CategoryLabelWidthType.java",2,2,2,2,13,0,7,6,,,,1,0,3,4,,4,4,1,4,,0,2,0,2,,127,12,43,18,19,72,,,,19,29,14,15,,,,,,4,4,4,4,,,1,,,1.67,9,9,9,9
File,"CategoryLabelWidthTypeTest.java",1,1,1,1,9,0,6,3,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,89,8,30,18,14,51,,,,17,21,15,6,,,,,,1,1,1,1,,,0,,,1.70,3,3,3,3
File,"CategoryLineAnnotation.java",1,1,1,1,15,0,8,7,,,,1,0,1,19,,19,19,6,19,,0,2,0,17,,428,34,195,79,105,199,,,,115,145,67,78,,,,,,9,9,9,9,,,1,,,1.02,29,29,29,27
File,"CategoryLineAnnotationTest.java",1,1,1,1,18,1,12,4,,,,1,0,0,5,,5,5,0,5,,0,0,0,5,,162,18,80,40,54,64,,,,55,61,28,33,,,,,,1,1,1,1,,,0,,,0.80,5,5,5,5
File,"CategoryMarker.java",1,1,1,1,12,0,5,6,,,,1,0,0,8,,8,8,2,8,,0,0,0,8,,186,15,61,24,25,110,,,,30,44,21,23,,,,,,6,6,6,6,,,1,,,1.80,13,13,13,13
File,"CategoryMarkerTest.java",1,1,1,1,20,1,15,4,,,,1,0,0,6,,6,6,1,6,,0,0,0,6,,201,21,111,36,76,69,,,,67,75,28,47,,,,,,2,2,2,1,,,1,,,0.62,7,7,7,6
File,"CategoryPlot.java",2,2,2,1,19,0,10,9,,,,1,0,10,220,,220,220,50,220,,0,10,13,197,,5139,379,2380,670,1408,2382,,,,1093,1673,625,1048,,,,,,51,51,51,51,,,6,,,1.00,543,543,564,294
File,"CategoryPlotTest.java",1,1,1,1,29,2,22,4,,,,1,0,0,37,,37,37,0,37,,0,0,0,37,,1265,148,895,309,713,223,,,,685,734,256,478,,,,,,2,2,2,1,,,1,,,0.25,48,48,48,37
